Time	 FAIRTEN4	 FAIRTEN5	 FAIRTEN6	 
181.96	 252871	 189183	 180557	 
181.97	 252678	 189040	 180293	 
181.98	 252467	 188896	 180028	 
181.99	 252249	 188742	 179758	 
182	 252018	 188586	 179487	 
182.01	 251769	 188420	 179208	 
182.02	 251521	 188263	 178942	 
182.03	 251260	 188102	 178673	 
182.04	 250982	 187936	 178401	 
182.05	 250697	 187771	 178132	 
182.06	 250402	 187602	 177862	 
182.07	 250100	 187437	 177597	 
182.08	 249791	 187268	 177331	 
182.09	 249473	 187104	 177071	 
182.1	 249141	 186937	 176810	 
182.11	 248813	 186774	 176555	 
182.12	 248471	 186610	 176300	 
182.13	 248127	 186449	 176052	 
182.14	 247774	 186288	 175805	 
182.15	 247415	 186130	 175564	 
182.16	 247055	 185970	 175324	 
182.17	 246687	 185812	 175091	 
182.18	 246309	 185654	 174859	 
182.19	 245939	 185498	 174635	 
182.2	 245557	 185341	 174414	 
182.21	 245169	 185185	 174198	 
182.22	 244783	 185032	 173990	 
182.23	 244387	 184874	 173782	 
182.24	 243988	 184716	 173578	 
182.25	 243584	 184559	 173381	 
182.26	 243179	 184402	 173189	 
182.27	 242769	 184247	 173003	 
182.28	 242354	 184085	 172815	 
182.29	 241930	 183927	 172634	 
182.3	 241500	 183765	 172454	 
182.31	 241071	 183604	 172277	 
182.32	 240632	 183445	 172107	 
182.33	 240193	 183286	 171938	 
182.34	 239731	 183125	 171771	 
182.35	 239267	 182966	 171608	 
182.36	 238786	 182801	 171440	 
182.37	 238284	 182641	 171279	 
182.38	 237766	 182482	 171120	 
182.39	 237233	 182321	 170962	 
182.4	 236670	 182159	 170803	 
182.41	 236096	 181998	 170646	 
182.42	 235497	 181840	 170494	 
182.43	 234868	 181678	 170338	 
182.44	 234215	 181511	 170179	 
182.45	 233551	 181346	 170022	 
182.46	 232867	 181188	 169874	 
182.47	 232156	 181021	 169718	 
182.48	 231426	 180852	 169561	 
182.49	 230689	 180685	 169407	 
182.5	 229946	 180514	 169250	 
182.51	 229182	 180338	 169089	 
182.52	 228421	 180167	 168934	 
182.53	 227664	 179991	 168773	 
182.54	 226906	 179820	 168618	 
182.55	 226149	 179644	 168459	 
182.56	 225396	 179473	 168303	 
182.57	 224656	 179295	 168140	 
182.58	 223924	 179124	 167984	 
182.59	 223202	 178955	 167828	 
182.6	 222489	 178786	 167672	 
182.61	 221795	 178623	 167520	 
182.62	 221098	 178457	 167363	 
182.63	 220422	 178302	 167217	 
182.64	 219755	 178148	 167070	 
182.65	 219090	 177997	 166925	 
182.66	 218432	 177847	 166780	 
182.67	 217786	 177709	 166645	 
182.68	 217136	 177570	 166508	 
182.69	 216499	 177433	 166375	 
182.7	 215864	 177305	 166249	 
182.71	 215227	 177173	 166120	 
182.72	 214602	 177052	 166002	 
182.73	 213980	 176929	 165882	 
182.74	 213353	 176809	 165766	 
182.75	 212735	 176690	 165653	 
182.76	 212127	 176572	 165542	 
182.77	 211519	 176457	 165436	 
182.78	 210916	 176341	 165330	 
182.79	 210316	 176223	 165223	 
182.8	 209732	 176111	 165125	 
182.81	 209154	 176002	 165032	 
182.82	 208583	 175891	 164938	 
182.83	 208031	 175785	 164851	 
182.84	 207485	 175681	 164767	 
182.85	 206948	 175575	 164682	 
182.86	 206422	 175476	 164606	 
182.87	 205905	 175384	 164537	 
182.88	 205404	 175296	 164473	 
182.89	 204910	 175210	 164412	 
182.9	 204425	 175134	 164361	 
182.91	 203956	 175058	 164312	 
182.92	 203485	 174987	 164267	 
182.93	 203028	 174923	 164230	 
182.94	 202575	 174867	 164200	 
182.95	 202124	 174814	 164174	 
182.96	 201675	 174763	 164151	 
182.97	 201229	 174722	 164138	 
182.98	 200781	 174683	 164127	 
182.99	 200336	 174650	 164122	 
183	 199882	 174614	 164115	 
183.01	 199423	 174585	 164116	 
183.02	 198957	 174554	 164113	 
183.03	 198490	 174527	 164117	 
183.04	 198016	 174505	 164125	 
183.05	 197527	 174480	 164131	 
183.06	 197036	 174454	 164135	 
183.07	 196542	 174431	 164144	 
183.08	 196032	 174408	 164152	 
183.09	 195520	 174380	 164155	 
183.1	 195009	 174358	 164164	 
183.11	 194488	 174340	 164177	 
183.12	 193968	 174312	 164179	 
183.13	 193433	 174288	 164185	 
183.14	 192910	 174269	 164193	 
183.15	 192381	 174248	 164199	 
183.16	 191861	 174234	 164212	 
183.17	 191331	 174213	 164216	 
183.18	 190807	 174204	 164229	 
183.19	 190290	 174195	 164241	 
183.2	 189771	 174189	 164256	 
183.21	 189257	 174185	 164269	 
183.22	 188741	 174184	 164284	 
183.23	 188231	 174187	 164302	 
183.24	 187725	 174199	 164326	 
183.25	 187211	 174205	 164344	 
183.26	 186709	 174219	 164367	 
183.27	 186205	 174239	 164396	 
183.28	 185694	 174255	 164418	 
183.29	 185189	 174277	 164447	 
183.3	 184689	 174299	 164474	 
183.31	 184186	 174322	 164501	 
183.32	 183687	 174348	 164532	 
183.33	 183182	 174373	 164560	 
183.34	 182690	 174398	 164590	 
183.35	 182192	 174426	 164621	 
183.36	 181705	 174457	 164657	 
183.37	 181222	 174484	 164689	 
183.38	 180735	 174507	 164716	 
183.39	 180255	 174532	 164748	 
183.4	 179793	 174563	 164785	 
183.41	 179332	 174588	 164817	 
183.42	 178882	 174617	 164854	 
183.43	 178436	 174649	 164895	 
183.44	 178004	 174679	 164935	 
183.45	 177588	 174713	 164979	 
183.46	 177179	 174748	 165025	 
183.47	 176786	 174790	 165078	 
183.48	 176399	 174828	 165129	 
183.49	 176025	 174874	 165188	 
183.5	 175663	 174919	 165247	 
183.51	 175320	 174977	 165319	 
183.52	 174981	 175033	 165390	 
183.53	 174651	 175090	 165463	 
183.54	 174336	 175155	 165544	 
183.55	 174032	 175217	 165624	 
183.56	 173737	 175287	 165712	 
183.57	 173441	 175354	 165798	 
183.58	 173166	 175428	 165892	 
183.59	 172896	 175507	 165993	 
183.6	 172626	 175573	 166081	 
183.61	 172365	 175650	 166182	 
183.62	 172113	 175722	 166279	 
183.63	 171866	 175800	 166384	 
183.64	 171622	 175872	 166484	 
183.65	 171384	 175942	 166584	 
183.66	 171148	 176019	 166691	 
183.67	 170918	 176087	 166792	 
183.68	 170699	 176158	 166897	 
183.69	 170487	 176228	 167002	 
183.7	 170274	 176296	 167107	 
183.71	 170066	 176363	 167212	 
183.72	 169873	 176433	 167321	 
183.73	 169676	 176498	 167427	 
183.74	 169485	 176564	 167534	 
183.75	 169310	 176633	 167644	 
183.76	 169126	 176696	 167750	 
183.77	 168951	 176763	 167860	 
183.78	 168787	 176834	 167974	 
183.79	 168629	 176907	 168089	 
183.8	 168467	 176975	 168201	 
183.81	 168305	 177042	 168312	 
183.82	 168158	 177118	 168432	 
183.83	 168006	 177186	 168544	 
183.84	 167854	 177259	 168661	 
183.85	 167703	 177336	 168782	 
183.86	 167560	 177405	 168896	 
183.87	 167413	 177478	 169015	 
183.88	 167265	 177549	 169133	 
183.89	 167118	 177617	 169248	 
183.9	 166971	 177690	 169368	 
183.91	 166827	 177761	 169489	 
183.92	 166679	 177827	 169604	 
183.93	 166534	 177890	 169719	 
183.94	 166388	 177953	 169836	 
183.95	 166233	 178011	 169948	 
183.96	 166090	 178067	 170060	 
183.97	 165945	 178130	 170182	 
183.98	 165795	 178183	 170295	 
183.99	 165656	 178236	 170410	 
184	 165520	 178287	 170525	 
184.01	 165388	 178343	 170647	 
184.02	 165254	 178393	 170764	 
184.03	 165126	 178440	 170881	 
184.04	 165011	 178496	 171008	 
184.05	 164897	 178549	 171134	 
184.06	 164774	 178601	 171259	 
184.07	 164663	 178654	 171388	 
184.08	 164563	 178707	 171518	 
184.09	 164468	 178759	 171649	 
184.1	 164375	 178817	 171787	 
184.11	 164287	 178875	 171926	 
184.12	 164201	 178928	 172062	 
184.13	 164127	 178991	 172211	 
184.14	 164062	 179054	 172360	 
184.15	 163993	 179115	 172509	 
184.16	 163931	 179174	 172659	 
184.17	 163878	 179241	 172818	 
184.18	 163836	 179306	 172977	 
184.19	 163789	 179365	 173132	 
184.2	 163751	 179431	 173296	 
184.21	 163723	 179496	 173461	 
184.22	 163690	 179557	 173624	 
184.23	 163675	 179619	 173791	 
184.24	 163661	 179683	 173961	 
184.25	 163655	 179745	 174131	 
184.26	 163653	 179802	 174298	 
184.27	 163666	 179863	 174470	 
184.28	 163681	 179924	 174645	 
184.29	 163694	 179976	 174811	 
184.3	 163728	 180036	 174986	 
184.31	 163762	 180094	 175161	 
184.32	 163799	 180150	 175334	 
184.33	 163843	 180207	 175510	 
184.34	 163901	 180267	 175689	 
184.35	 163968	 180324	 175865	 
184.36	 164032	 180381	 176041	 
184.37	 164109	 180441	 176221	 
184.38	 164189	 180498	 176397	 
184.39	 164278	 180560	 176578	 
184.4	 164375	 180624	 176761	 
184.41	 164468	 180684	 176938	 
184.42	 164569	 180744	 177117	 
184.43	 164673	 180808	 177298	 
184.44	 164783	 180870	 177477	 
184.45	 164897	 180930	 177653	 
184.46	 165011	 180990	 177830	 
184.47	 165127	 181054	 178010	 
184.48	 165248	 181115	 178185	 
184.49	 165373	 181177	 178362	 
184.5	 165495	 181236	 178536	 
184.51	 165621	 181293	 178706	 
184.52	 165748	 181346	 178872	 
184.53	 165874	 181402	 179042	 
184.54	 166003	 181456	 179208	 
184.55	 166132	 181510	 179374	 
184.56	 166257	 181554	 179528	 
184.57	 166391	 181609	 179694	 
184.58	 166518	 181654	 179849	 
184.59	 166646	 181701	 180005	 
184.6	 166773	 181746	 180158	 
184.61	 166902	 181789	 180308	 
184.62	 167022	 181829	 180455	 
184.63	 167148	 181870	 180602	 
184.64	 167280	 181913	 180750	 
184.65	 167410	 181958	 180899	 
184.66	 167529	 181999	 181043	 
184.67	 167653	 182038	 181185	 
184.68	 167779	 182081	 181329	 
184.69	 167899	 182126	 181474	 
184.7	 168024	 182166	 181614	 
184.71	 168153	 182215	 181762	 
184.72	 168274	 182257	 181902	 
184.73	 168391	 182299	 182042	 
184.74	 168520	 182346	 182186	 
184.75	 168636	 182387	 182324	 
184.76	 168766	 182434	 182467	 
184.77	 168888	 182481	 182609	 
184.78	 169006	 182526	 182749	 
184.79	 169127	 182569	 182886	 
184.8	 169257	 182620	 183031	 
184.81	 169384	 182664	 183168	 
184.82	 169512	 182710	 183307	 
184.83	 169636	 182758	 183448	 
184.84	 169765	 182802	 183583	 
184.85	 169895	 182844	 183716	 
184.86	 170026	 182890	 183852	 
184.87	 170159	 182933	 183984	 
184.88	 170301	 182979	 184119	 
184.89	 170445	 183027	 184255	 
184.9	 170589	 183072	 184386	 
184.91	 170741	 183118	 184516	 
184.92	 170898	 183167	 184649	 
184.93	 171046	 183213	 184778	 
184.94	 171208	 183262	 184908	 
184.95	 171373	 183314	 185040	 
184.96	 171543	 183367	 185172	 
184.97	 171710	 183418	 185299	 
184.98	 171895	 183475	 185430	 
184.99	 172074	 183528	 185557	 
185	 172261	 183585	 185686	 
185.01	 172451	 183639	 185809	 
185.02	 172648	 183699	 185938	 
185.03	 172852	 183759	 186064	 
185.04	 173056	 183822	 186191	 
185.05	 173268	 183887	 186318	 
185.06	 173479	 183949	 186442	 
185.07	 173693	 184011	 186563	 
185.08	 173917	 184078	 186686	 
185.09	 174144	 184145	 186808	 
185.1	 174373	 184209	 186925	 
185.11	 174601	 184275	 187041	 
185.12	 174842	 184347	 187162	 
185.13	 175084	 184421	 187283	 
185.14	 175321	 184485	 187391	 
185.15	 175565	 184558	 187507	 
185.16	 175816	 184630	 187619	 
185.17	 176068	 184701	 187728	 
185.18	 176316	 184774	 187837	 
185.19	 176568	 184848	 187945	 
185.2	 176821	 184921	 188050	 
185.21	 177068	 184995	 188154	 
185.22	 177322	 185070	 188257	 
185.23	 177577	 185148	 188361	 
185.24	 177826	 185227	 188465	 
185.25	 178075	 185307	 188567	 
185.26	 178323	 185385	 188666	 
185.27	 178563	 185463	 188763	 
185.28	 178812	 185548	 188866	 
185.29	 179049	 185629	 188963	 
185.3	 179283	 185713	 189061	 
185.31	 179524	 185803	 189165	 
185.32	 179752	 185885	 189260	 
185.33	 179976	 185971	 189357	 
185.34	 180207	 186063	 189458	 
185.35	 180423	 186150	 189554	 
185.36	 180643	 186243	 189654	 
185.37	 180858	 186331	 189749	 
185.38	 181064	 186421	 189845	 
185.39	 181266	 186515	 189944	 
185.4	 181465	 186611	 190043	 
185.41	 181653	 186706	 190141	 
185.42	 181840	 186798	 190236	 
185.43	 182027	 186900	 190339	 
185.44	 182206	 186996	 190436	 
185.45	 182375	 187097	 190537	 
185.46	 182546	 187192	 190632	 
185.47	 182713	 187294	 190732	 
185.48	 182874	 187396	 190832	 
185.49	 183021	 187493	 190927	 
185.5	 183167	 187588	 191019	 
185.51	 183315	 187695	 191121	 
185.52	 183452	 187794	 191215	 
185.53	 183588	 187896	 191312	 
185.54	 183715	 187996	 191406	 
185.55	 183838	 188100	 191502	 
185.56	 183964	 188204	 191598	 
185.57	 184084	 188307	 191691	 
185.58	 184198	 188416	 191790	 
185.59	 184303	 188518	 191880	 
185.6	 184409	 188622	 191971	 
185.61	 184512	 188727	 192063	 
185.62	 184610	 188836	 192156	 
185.63	 184704	 188944	 192248	 
185.64	 184803	 189055	 192343	 
185.65	 184893	 189162	 192431	 
185.66	 184983	 189272	 192522	 
185.67	 185069	 189384	 192613	 
185.68	 185159	 189495	 192702	 
185.69	 185234	 189598	 192781	 
185.7	 185320	 189709	 192869	 
185.71	 185396	 189818	 192953	 
185.72	 185480	 189929	 193037	 
185.73	 185555	 190035	 193115	 
185.74	 185632	 190145	 193196	 
185.75	 185709	 190257	 193278	 
185.76	 185778	 190359	 193348	 
185.77	 185852	 190465	 193422	 
185.78	 185921	 190574	 193498	 
185.79	 185988	 190676	 193566	 
185.8	 186056	 190781	 193635	 
185.81	 186121	 190890	 193707	 
185.82	 186181	 190993	 193772	 
185.83	 186238	 191097	 193838	 
185.84	 186300	 191205	 193908	 
185.85	 186350	 191307	 193971	 
185.86	 186401	 191407	 194030	 
185.87	 186449	 191512	 194095	 
185.88	 186498	 191616	 194157	 
185.89	 186541	 191719	 194220	 
185.9	 186585	 191820	 194280	 
185.91	 186623	 191923	 194341	 
185.92	 186653	 192020	 194397	 
185.93	 186675	 192114	 194451	 
185.94	 186704	 192214	 194509	 
185.95	 186732	 192313	 194568	 
185.96	 186747	 192408	 194623	 
185.97	 186757	 192501	 194676	 
185.98	 186767	 192594	 194730	 
185.99	 186776	 192691	 194789	 
186	 186773	 192779	 194839	 
186.01	 186769	 192868	 194892	 
186.02	 186754	 192954	 194942	 
186.03	 186741	 193042	 194994	 
186.04	 186720	 193128	 195046	 
186.05	 186695	 193214	 195099	 
186.06	 186667	 193295	 195148	 
186.07	 186630	 193378	 195199	 
186.08	 186587	 193459	 195249	 
186.09	 186545	 193539	 195300	 
186.1	 186492	 193614	 195348	 
186.11	 186429	 193689	 195396	 
186.12	 186360	 193763	 195445	 
186.13	 186289	 193834	 195492	 
186.14	 186218	 193909	 195544	 
186.15	 186135	 193980	 195594	 
186.16	 186048	 194045	 195640	 
186.17	 185958	 194114	 195689	 
186.18	 185861	 194180	 195739	 
186.19	 185758	 194241	 195784	 
186.2	 185654	 194305	 195833	 
186.21	 185545	 194366	 195882	 
186.22	 185428	 194421	 195925	 
186.23	 185306	 194476	 195970	 
186.24	 185186	 194532	 196017	 
186.25	 185063	 194588	 196065	 
186.26	 184939	 194637	 196109	 
186.27	 184798	 194680	 196146	 
186.28	 184665	 194729	 196191	 
186.29	 184532	 194777	 196236	 
186.3	 184398	 194822	 196280	 
186.31	 184254	 194862	 196320	 
186.32	 184113	 194904	 196362	 
186.33	 183976	 194944	 196404	 
186.34	 183833	 194982	 196445	 
186.35	 183683	 195018	 196486	 
186.36	 183550	 195059	 196532	 
186.37	 183404	 195091	 196571	 
186.38	 183256	 195123	 196610	 
186.39	 183115	 195157	 196654	 
186.4	 182971	 195191	 196698	 
186.41	 182826	 195222	 196740	 
186.42	 182688	 195253	 196785	 
186.43	 182540	 195278	 196824	 
186.44	 182387	 195307	 196868	 
186.45	 182200	 195334	 196912	 
186.46	 181925	 195358	 196953	 
186.47	 181531	 195379	 196994	 
186.48	 180995	 195395	 197032	 
186.49	 180331	 195408	 197067	 
186.5	 179561	 195404	 197089	 
186.51	 178724	 195388	 197100	 
186.52	 177845	 195357	 197099	 
186.53	 176948	 195305	 197079	 
186.54	 176049	 195226	 197035	 
186.55	 175189	 195133	 196979	 
186.56	 174362	 195011	 196896	 
186.57	 173599	 194869	 196795	 
186.58	 172956	 194723	 196692	 
186.59	 172427	 194551	 196564	 
186.6	 172054	 194372	 196430	 
186.61	 171853	 194194	 196296	 
186.62	 171845	 194032	 196179	 
186.63	 172018	 193879	 196070	 
186.64	 172369	 193754	 195987	 
186.65	 172866	 193656	 195932	 
186.66	 173496	 193609	 195925	 
186.67	 174211	 193602	 195956	 
186.68	 174976	 193650	 196043	 
186.69	 175756	 193751	 196182	 
186.7	 176510	 193907	 196376	 
186.71	 177212	 194115	 196624	 
186.72	 177830	 194371	 196922	 
186.73	 178340	 194655	 197253	 
186.74	 178737	 194970	 197620	 
186.75	 179014	 195302	 198010	 
186.76	 179168	 195634	 198405	 
186.77	 179209	 195950	 198793	 
186.78	 179145	 196246	 199169	 
186.79	 178988	 196498	 199508	 
186.8	 178772	 196706	 199810	 
186.81	 178515	 196854	 200059	 
186.82	 178224	 196933	 200242	 
186.83	 177937	 196945	 200364	 
186.84	 177668	 196894	 200422	 
186.85	 177425	 196771	 200408	 
186.86	 177224	 196592	 200336	 
186.87	 177066	 196365	 200210	 
186.88	 176952	 196097	 200037	 
186.89	 176883	 195805	 199832	 
186.9	 176838	 195492	 199596	 
186.91	 176821	 195190	 199362	 
186.92	 176807	 194898	 199129	 
186.93	 176794	 194635	 198915	 
186.94	 176765	 194416	 198738	 
186.95	 176712	 194239	 198595	 
186.96	 176630	 194122	 198510	 
186.97	 176509	 194059	 198478	 
186.98	 176348	 194055	 198505	 
186.99	 176152	 194112	 198598	 
187	 175915	 194218	 198748	 
187.01	 175642	 194368	 198950	 
187.02	 175341	 194559	 199205	 
187.03	 175006	 194763	 199486	 
187.04	 174663	 194987	 199801	 
187.05	 174307	 195214	 200132	 
187.06	 173944	 195429	 200465	 
187.07	 173573	 195615	 200780	 
187.08	 173220	 195775	 201079	 
187.09	 172874	 195896	 201346	 
187.1	 172535	 195966	 201566	 
187.11	 172215	 195984	 201733	 
187.12	 171897	 195949	 201845	 
187.13	 171589	 195864	 201900	 
187.14	 171297	 195730	 201896	 
187.15	 171004	 195542	 201825	 
187.16	 170715	 195315	 201701	 
187.17	 170442	 195063	 201534	 
187.18	 170165	 194780	 201319	 
187.19	 169890	 194484	 201074	 
187.2	 169616	 194184	 200807	 
187.21	 169354	 193891	 200534	 
187.22	 169099	 193613	 200261	 
187.23	 168845	 193357	 200001	 
187.24	 168607	 193125	 199758	 
187.25	 168390	 192935	 199556	 
187.26	 168183	 192785	 199393	 
187.27	 168004	 192677	 199277	 
187.28	 167855	 192612	 199212	 
187.29	 167730	 192591	 199203	 
187.3	 167644	 192609	 199246	 
187.31	 167588	 192666	 199343	 
187.32	 167571	 192754	 199487	 
187.33	 167588	 192863	 199670	 
187.34	 167651	 192998	 199893	 
187.35	 167748	 193139	 200137	 
187.36	 167879	 193286	 200398	 
187.37	 168047	 193441	 200676	 
187.38	 168248	 193579	 200943	 
187.39	 168469	 193710	 201204	 
187.4	 168713	 193823	 201445	 
187.41	 168968	 193911	 201656	 
187.42	 169225	 193983	 201840	 
187.43	 169476	 194026	 201983	 
187.44	 169723	 194044	 202086	 
187.45	 169945	 194036	 202145	 
187.46	 170142	 194008	 202166	 
187.47	 170305	 193961	 202149	 
187.48	 170429	 193899	 202098	 
187.49	 170510	 193817	 202012	 
187.5	 170548	 193723	 201898	 
187.51	 170538	 193628	 201771	 
187.52	 170489	 193523	 201624	 
187.53	 170393	 193416	 201470	 
187.54	 170259	 193316	 201321	 
187.55	 170105	 193221	 201177	 
187.56	 169925	 193133	 201044	 
187.57	 169730	 193053	 200927	 
187.58	 169532	 192986	 200833	 
187.59	 169339	 192926	 200757	 
187.6	 169157	 192885	 200712	 
187.61	 168995	 192866	 200701	 
187.62	 168853	 192859	 200714	 
187.63	 168736	 192862	 200749	 
187.64	 168645	 192881	 200807	 
187.65	 168582	 192916	 200889	 
187.66	 168543	 192963	 200987	 
187.67	 168524	 193021	 201097	 
187.68	 168522	 193093	 201219	 
187.69	 168517	 193164	 201336	 
187.7	 168520	 193246	 201455	 
187.71	 168521	 193335	 201572	 
187.72	 168491	 193415	 201667	 
187.73	 168445	 193491	 201746	 
187.74	 168383	 193570	 201813	 
187.75	 168277	 193630	 201847	 
187.76	 168137	 193677	 201854	 
187.77	 167967	 193708	 201832	 
187.78	 167763	 193723	 201782	 
187.79	 167534	 193723	 201707	 
187.8	 167277	 193698	 201599	 
187.81	 166996	 193652	 201464	 
187.82	 166705	 193584	 201303	 
187.83	 166415	 193497	 201121	 
187.84	 166127	 193397	 200925	 
187.85	 165844	 193277	 200712	 
187.86	 165586	 193148	 200493	 
187.87	 165352	 193016	 200273	 
187.88	 165148	 192886	 200058	 
